conflict_id,year,location_inc,side_a,side_a_2nd,side_b,side_b_2nd,territory_name,bdbest,type_of_conflict,battle_location,region
413,2007,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,2008,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,2009,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,42,3,Ethiopia,4
413,2010,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,2011,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,2012,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,2013,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,2015,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,"Ethiopia, Kenya",4
413,2016,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
414,1999,Russia (Soviet Union),Government of Russia (Soviet Union),,Wahhabi movement of the Buinaksk district,,Dagestan,85,3,Russia (Soviet Union),1
415,2000,Uzbekistan,Government of Uzbekistan,Government of Kyrgyzstan,IMU,,,471,4,"Kyrgyzstan, Uzbekistan",3
415,2004,Uzbekistan,Government of Uzbekistan,,JIG,,,37,3,Uzbekistan,3
415,1999,Uzbekistan,Government of Uzbekistan,,IMU,,,67,3,"Kyrgyzstan, Tajikistan, Uzbekistan",3
416,2001,Central African Republic,Government of Central African Republic,Government of Libya,Military faction (forces of Andr� Kolingba),,,234,4,Central African Republic,4
416,2002,Central African Republic,Government of Central African Republic,,Forces of Francois Bozize,,,131,3,Central African Republic,4
416,2006,Central African Republic,Government of Central African Republic,Government of France,UFDR,,,46,4,Central African Republic,4
416,2009,Central African Republic,Government of Central African Republic,,CPJP,,,26,3,Central African Republic,4
416,2010,Central African Republic,Government of Central African Republic,,CPJP,,,26,3,Central African Republic,4
416,2011,Central African Republic,Government of Central African Republic,,CPJP,,,44,3,Central African Republic,4
416,2012,Central African Republic,Government of Central African Republic,Government of Chad,Seleka,,,45,4,Central African Republic,4
416,2013,Central African Republic,Government of Central African Republic,", Government of South Africa","Seleka, anti-Balaka",,,325,"3, 4",Central African Republic,4
417,2001,"Macedonia, FYR","Government of Macedonia, FYR",,UCK,,,72,3,"Macedonia, FYR, Serbia (Yugoslavia)",1
418,2016,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan",al-Qaida,,,117,4,"Afghanistan, Pakistan",5
418,2017,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan",al-Qaida,,,111,4,"Afghanistan, Pakistan, Syria",5
418,2001,United States of America,Government of United States of America,"Government of Australia, Government of Canada, Government of France, Government of Germany, Government of Italy, Government of Poland, Government of Turkey, Government of United Kingdom",al-Qaida,,,1583,4,"Afghanistan, Pakistan, United States of America",5
418,2002,United States of America,Government of United States of America,"Government of Afghanistan, Government of Australia, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Italy, Government of Japan, Government of Jordan, Government of Lithuania, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Spain, Government of Turkey, Government of United Kingdom",al-Qaida,,,878,4,"Afghanistan, Pakistan",5
418,2003,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of Denmark, Government of France, Government of Italy, Government of Lithuania, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida,,,54,4,"Afghanistan, Pakistan",5
418,2004,United States of America,Government of United States of America,"Government of Afghanistan, Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida,,,378,4,"Afghanistan, Pakistan, Saudi Arabia",5
418,2005,United States of America,Government of United States of America,"Government of Belgium, Government of Canada, Government of Croatia, Government of Denmark, Government of Estonia, Government of France, Government of Italy, Government of Kuwait, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida,,,108,4,"Afghanistan, Pakistan, Saudi Arabia",5
418,2006,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",al-Qaida,,,246,4,"Afghanistan, Pakistan, Saudi Arabia",5
418,2007,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",al-Qaida,,,174,4,"Afghanistan, Pakistan, Saudi Arabia, Somalia",5
418,2008,United States of America,Government of United States of America,"Government of Afghanistan, Government of Czech Republic, Government of Pakistan, Government of Rumania",al-Qaida,,,290,4,"Afghanistan, Pakistan, Somalia, Yemen (North Yemen)",5
418,2009,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of Czech Republic, Government of France, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Rumania",al-Qaida,,,450,4,"Afghanistan, Pakistan, Somalia",5
418,2010,United States of America,Government of United States of America,"Government of Afghanistan, Government of Canada, Government of France, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Rumania",al-Qaida,,,313,4,"Afghanistan, Pakistan",5
418,2011,United States of America,Government of United States of America,"Government of Afghanistan, Government of France, Government of Jordan, Government of Pakistan",al-Qaida,,,203,4,"Afghanistan, Pakistan, Somalia",5
418,2012,United States of America,Government of United States of America,"Government of Afghanistan, Government of France, Government of Jordan, Government of Pakistan",al-Qaida,,,225,4,"Afghanistan, Pakistan, Somalia",5
418,2013,United States of America,Government of United States of America,"Government of Afghanistan, Government of Jordan, Government of Pakistan",al-Qaida,,,38,4,"Afghanistan, Pakistan, Somalia",5
418,2014,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan",al-Qaida,,,103,4,"Afghanistan, Pakistan, Syria",5
418,2015,United States of America,Government of United States of America,"Government of Afghanistan, Government of Pakistan",al-Qaida,,,65,4,"Afghanistan, Pakistan, Syria",5
419,2002,Ivory Coast,Government of Ivory Coast,,"MPCI, MPIGO",,,624,3,Ivory Coast,4
419,2003,Ivory Coast,Government of Ivory Coast,,"MJP, MPIGO",,,139,3,Ivory Coast,4
419,2004,Ivory Coast,Government of Ivory Coast,,FRCI,,,47,3,Ivory Coast,4
419,2011,Ivory Coast,Government of Ivory Coast,,FDSI-CI,,,35,3,Ivory Coast,4
420,2003,"Australia, Iraq, United Kingdom, United States of America","Government of Australia, Government of United Kingdom, Government of United States of America",,Government of Iraq,,,7927,2,Iraq,"1, 2, 3, 5"
421,1989,India,Government of India,,ABSU,,Bodoland,72,3,India,3
421,1990,India,Government of India,,ABSU,,Bodoland,25,3,India,3
421,1994,India,Government of India,,NDFB,,Bodoland,36,3,India,3
421,1996,India,Government of India,,NDFB,,Bodoland,25,3,India,3
421,1997,India,Government of India,,NDFB,,Bodoland,34,3,"Bhutan, India",3
421,1998,India,Government of India,,NDFB,,Bodoland,31,3,India,3
421,1999,India,Government of India,,NDFB,,Bodoland,33,3,India,3
421,2001,India,Government of India,,NDFB,,Bodoland,77,3,India,3
421,2002,India,Government of India,,NDFB,,Bodoland,44,3,India,3
421,2003,India,Government of India,,NDFB,,Bodoland,109,3,India,3
421,2004,India,Government of India,,NDFB,,Bodoland,27,3,India,3
421,2009,India,Government of India,,NDFB - RD,,Bodoland,73,3,India,3
421,2010,India,Government of India,,NDFB - RD,,Bodoland,57,3,India,3
421,2013,India,Government of India,,NDFB-S,,Bodoland,28,3,India,3
421,2014,India,Government of India,,NDFB-S,,Bodoland,39,3,India,3
422,1997,Myanmar (Burma),Government of Myanmar (Burma),,UWSA,,Wa,130,3,Myanmar (Burma),3
423,2016,Thailand,Government of Thailand,,Patani insurgents,,Patani,50,3,Thailand,3
423,2017,Thailand,Government of Thailand,,Patani insurgents,,Patani,43,3,Thailand,3
423,2003,Thailand,Government of Thailand,,Patani insurgents,,Patani,26,3,Thailand,3
423,2004,Thailand,Government of Thailand,,Patani insurgents,,Patani,164,3,Thailand,3
423,2005,Thailand,Government of Thailand,,Patani insurgents,,Patani,205,3,Thailand,3
423,2006,Thailand,Government of Thailand,,Patani insurgents,,Patani,212,3,Thailand,3
423,2007,Thailand,Government of Thailand,,Patani insurgents,,Patani,197,3,Thailand,3
423,2008,Thailand,Government of Thailand,,Patani insurgents,,Patani,130,3,Thailand,3
423,2009,Thailand,Government of Thailand,,Patani insurgents,,Patani,138,3,Thailand,3
423,2010,Thailand,Government of Thailand,,Patani insurgents,,Patani,75,3,Thailand,3
423,2011,Thailand,Government of Thailand,,Patani insurgents,,Patani,142,3,Thailand,3
423,2012,Thailand,Government of Thailand,,Patani insurgents,,Patani,131,3,Thailand,3
423,2013,Thailand,Government of Thailand,,Patani insurgents,,Patani,189,3,Thailand,3
423,2014,Thailand,Government of Thailand,,Patani insurgents,,Patani,68,3,Thailand,3
423,2015,Thailand,Government of Thailand,,Patani insurgents,,Patani,53,3,Thailand,3
424,2004,Nigeria,Government of Nigeria,,Ahlul Sunnah Jamaa,,Northern Nigeria,61,3,Nigeria,4
425,2004,Nigeria,Government of Nigeria,,NDPVF,,Niger Delta,67,3,Nigeria,4
426,1990,Israel,Government of Israel,,Hezbollah,,Southern Lebanon,42,3,Lebanon,2
426,1991,Israel,Government of Israel,,Hezbollah,,Southern Lebanon,28,3,Lebanon,2
426,1992,Israel,Government of Israel,,Hezbollah,,Southern Lebanon,87,3,"Argentina, Israel, Lebanon",2
426,1993,Israel,Government of Israel,,Hezbollah,,Southern Lebanon,124,3,"Israel, Lebanon",2
426,1994,Israel,Government of Israel,,Hezbollah,,Southern Lebanon,82,3,Lebanon,2
426,1995,Israel,Government of Israel,,Hezbollah,,Southern Lebanon,74,3,"Israel, Lebanon",2
426,1996,Israel,Government of Israel,,Hezbollah,,Southern Lebanon,95,3,"Israel, Lebanon",2
426,1997,Israel,Government of Israel,,Hezbollah,,Southern Lebanon,82,3,Lebanon,2
426,1998,Israel,Government of Israel,,Hezbollah,,Southern Lebanon,54,3,Lebanon,2
426,1999,Israel,Government of Israel,,Hezbollah,,Southern Lebanon,41,3,Lebanon,2
426,2006,Israel,Government of Israel,,Hezbollah,,Southern Lebanon,825,3,"Israel, Lebanon",2
429,2008,DR Congo (Zaire),Government of DR Congo (Zaire),,BDK,,Kongo Kingdom,250,3,DR Congo (Zaire),4
429,2017,DR Congo (Zaire),Government of DR Congo (Zaire),,BDK,,Kongo Kingdom,90,3,DR Congo (Zaire),4
429,2007,DR Congo (Zaire),Government of DR Congo (Zaire),,BDK,,Kongo Kingdom,116,3,DR Congo (Zaire),4
430,1991,Niger,Government of Niger,,FLAA,,,40,3,Niger,4
430,1992,Niger,Government of Niger,,FLAA,,,29,3,Niger,4
430,1997,Niger,Government of Niger,,UFRA,,,62,3,Niger,4
430,2007,Niger,Government of Niger,,MNJ,,,81,3,Niger,4
430,2008,Niger,Government of Niger,,MNJ,,,47,3,Niger,4
432,2007,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,Caucasus Emirate,30,3,Russia (Soviet Union),1
432,2008,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,Caucasus Emirate,404,3,Russia (Soviet Union),1
432,2009,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,Caucasus Emirate,696,3,Russia (Soviet Union),1
432,2010,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,Caucasus Emirate,418,3,Russia (Soviet Union),1
432,2011,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,Caucasus Emirate,359,3,"Russia (Soviet Union), Turkey",1
432,2012,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,Caucasus Emirate,516,3,Russia (Soviet Union),1
432,2013,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,Caucasus Emirate,321,3,Russia (Soviet Union),1
432,2014,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,Caucasus Emirate,167,3,Russia (Soviet Union),1
432,2015,Russia (Soviet Union),Government of Russia (Soviet Union),,Forces of the Caucasus Emirate,,Caucasus Emirate,30,3,"Russia (Soviet Union), Syria",1
434,2008,India,Government of India,,PULF,,Islamic State,25,3,India,3
435,2008,"Djibouti, Eritrea",Government of Djibouti,,Government of Eritrea,,Common border,35,2,Djibouti,4
438,1997,India,Government of India,,KNF,,Kukiland,63,3,India,3
439,2009,Myanmar (Burma),Government of Myanmar (Burma),,MNDAA,,Kokang,80,3,"China, Myanmar (Burma)",3
439,2017,Myanmar (Burma),Government of Myanmar (Burma),,MNDAA,,Kokang,35,3,Myanmar (Burma),3
439,2014,Myanmar (Burma),Government of Myanmar (Burma),,MNDAA,,Kokang,67,3,Myanmar (Burma),3
439,2015,Myanmar (Burma),Government of Myanmar (Burma),,MNDAA,,Kokang,309,3,"China, Myanmar (Burma)",3
442,2010,Mauritania,Government of Mauritania,Government of France,AQIM,,,29,4,"Mali, Mauritania",4
442,2011,Mauritania,Government of Mauritania,,AQIM,,,26,3,"Mali, Mauritania",4
11342,2012,India,Government of India,,GNLA,,Garoland,27,3,India,3
11342,2014,India,Government of India,,GNLA,,Garoland,26,3,India,3
11344,2011,Sudan,Government of Sudan,,Republic of South Sudan,,Abyei,145,3,Sudan,4
11345,2016,South Sudan,Government of South Sudan,,SPLM/A In Opposition,,,735,3,South Sudan,4
11345,2017,South Sudan,Government of South Sudan,,SPLM/A In Opposition,,,465,3,"South Sudan, Uganda",4
11345,2011,South Sudan,Government of South Sudan,,"SSDM/A, SSLM/A",,,216,3,South Sudan,4
11345,2012,South Sudan,Government of South Sudan,,SSLM/A,,,137,3,South Sudan,4
11345,2013,South Sudan,Government of South Sudan,,"SPLM/A In Opposition, SSDM/A - Cobra Faction",,,926,3,South Sudan,4
11345,2014,South Sudan,Government of South Sudan,Government of Uganda,SPLM/A In Opposition,,,1667,4,South Sudan,4
11345,2015,South Sudan,Government of South Sudan,Government of Uganda,SPLM/A In Opposition,,,493,4,South Sudan,4
11346,2017,Libya,Government of Libya,,"Forces of Khalifa al-Ghawil, Forces of the House of Representatives, PFLL",,,308,3,Libya,4
11346,2011,Libya,Government of Libya,,"Forces of Muammar Gaddafi, NTC",,,1930,3,Libya,4
11346,2014,Libya,Government of Libya,,"Forces of the House of Representatives, Zintan Military Council",,,322,3,Libya,4
11346,2015,Libya,Government of Libya,,Forces of the House of Representatives,,,156,3,Libya,4
11347,2016,Mali,Government of Mali,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Congo, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Rumania, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","AQIM, Ansar Dine",,,96,4,Mali,4
11347,2017,Mali,Government of Mali,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Rumania, Government of Senegal, Government of Sierra Leone, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","AQIM, JNIM",,,302,4,Mali,4
11347,2009,Mali,Government of Mali,,AQIM,,,87,3,Mali,4
11347,2012,Mali,Government of Mali,,"Ansar Dine, Military faction (Red Berets)",,,87,3,Mali,4
11347,2013,Mali,Government of Mali,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","AQIM, Ansar Dine, MUJAO, Signed-in-Blood Battalion",,,839,4,"Mali, Mali, Niger",4
11347,2014,Mali,Government of Mali,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America","AQIM, al-Murabitun",,,95,4,Mali,4
11347,2015,Mali,Government of Mali,", Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Rumania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","AQIM, Ansar Dine",,,70,"3, 4",Mali,4
11348,2012,"South Sudan, Sudan",Government of South Sudan,,Government of Sudan,,Common border,367,2,"South Sudan, Sudan",4
11349,2008,China,Government of China,,ETIM,,East Turkestan,36,3,China,3
11350,2005,Bangladesh,Government of Bangladesh,,"PBCP, PBCP-J",,,62,3,Bangladesh,3
11350,2006,Bangladesh,Government of Bangladesh,,PBCP-J,,,57,3,Bangladesh,3
11447,1991,Ethiopia,Government of Ethiopia,,IGLF,,Hararghe,100,3,Ethiopia,4
11475,1991,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,,Nagaland,150,3,Myanmar (Burma),3
11475,1995,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,,Nagaland,33,3,Myanmar (Burma),3
11475,2000,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,,Nagaland,43,3,"India, Myanmar (Burma)",3
11475,2001,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,,Nagaland,62,3,Myanmar (Burma),3
11475,2005,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,,Nagaland,38,3,Myanmar (Burma),3
11475,2006,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,,Nagaland,92,3,Myanmar (Burma),3
11475,2007,Myanmar (Burma),Government of Myanmar (Burma),,NSCN-K,,Nagaland,215,3,Myanmar (Burma),3
11487,2013,Malaysia,Government of Malaysia,,Sultanate of Sulu,,Sabah,70,3,"Malaysia, Philippines",3
13042,2012,Syria,Government of Syria,,PYD,,Rojava Kurdistan,25,3,Syria,2
13042,2013,Syria,Government of Syria,,PYD,,Rojava Kurdistan,42,3,Syria,2
13042,2015,Syria,Government of Syria,,PYD,,Rojava Kurdistan,56,3,Syria,2
13219,2014,Ukraine,Government of Ukraine,,Maidan,,,88,3,Ukraine,1
13246,2014,Ukraine,Government of Ukraine,,DPR,Government of Russia (Soviet Union),Donetsk,1996,4,Ukraine,1
13247,2014,Ukraine,Government of Ukraine,,LPR,Government of Russia (Soviet Union),Lugansk,712,4,"Russia (Soviet Union), Ukraine",1
13306,2016,Ukraine,Government of Ukraine,,"DPR, LPR",Government of Russia (Soviet Union),Novorossiya,255,4,Ukraine,1
13306,2017,Ukraine,Government of Ukraine,,"DPR, LPR",Government of Russia (Soviet Union),Novorossiya,409,4,Ukraine,1
13306,2014,Ukraine,Government of Ukraine,,United Armed Forces of Novorossiya,Government of Russia (Soviet Union),Novorossiya,1558,4,Ukraine,1
13306,2015,Ukraine,Government of Ukraine,,"DPR, LPR, United Armed Forces of Novorossiya",Government of Russia (Soviet Union),Novorossiya,1304,4,Ukraine,1
13349,2017,Myanmar (Burma),Government of Myanmar (Burma),,PSLF,,Palaung,44,3,Myanmar (Burma),3
13349,2013,Myanmar (Burma),Government of Myanmar (Burma),,PSLF,,Palaung,29,3,Myanmar (Burma),3
13349,2014,Myanmar (Burma),Government of Myanmar (Burma),,PSLF,,Palaung,37,3,Myanmar (Burma),3
13349,2015,Myanmar (Burma),Government of Myanmar (Burma),,PSLF,,Palaung,106,3,Myanmar (Burma),3
13588,2016,Russia (Soviet Union),Government of Russia (Soviet Union),,IS,,Islamic State,69,3,Russia (Soviet Union),1
13588,2017,Russia (Soviet Union),Government of Russia (Soviet Union),,IS,,Islamic State,53,3,Russia (Soviet Union),1
13588,2015,Russia (Soviet Union),Government of Russia (Soviet Union),,IS,,Islamic State,55,3,Russia (Soviet Union),1
13604,2016,Syria,Government of Syria,"Government of Iran, Government of Russia (Soviet Union)",IS,,Islamic State,12864,4,Syria,2
13604,2017,Syria,Government of Syria,"Government of Iran, Government of Russia (Soviet Union)",IS,,Islamic State,10996,4,Syria,2
13604,2013,Syria,Government of Syria,,IS,,Islamic State,544,3,Syria,2
13604,2014,Syria,Government of Syria,,IS,,Islamic State,1619,3,Syria,2
13604,2015,Syria,Government of Syria,"Government of Iran, Government of Russia (Soviet Union)",IS,,Islamic State,11165,4,Syria,2
13611,2015,Mali,Government of Mali,,FLM,,Macina Empire,41,3,Mali,4
13637,2016,Afghanistan,Government of Afghanistan,"Government of Pakistan, Government of United States of America",IS,,Islamic State,2141,4,Afghanistan,3
13637,2017,Afghanistan,Government of Afghanistan,Government of United States of America,IS,,Islamic State,2775,4,Afghanistan,3
13637,2015,Afghanistan,Government of Afghanistan,"Government of Pakistan, Government of United States of America",IS,,Islamic State,674,4,Afghanistan,3
13638,2016,Cameroon,Government of Cameroon,,IS,,Islamic State,189,3,"Cameroon, Nigeria",4
13638,2015,Cameroon,Government of Cameroon,Government of Chad,IS,,Islamic State,283,4,"Cameroon, Nigeria",4
13639,2016,Niger,Government of Niger,"Government of Chad, Government of Nigeria",IS,,Islamic State,274,4,Niger,4
13639,2017,Niger,Government of Niger,"Government of Chad, Government of United States of America",IS,,Islamic State,203,4,Niger,4
13639,2015,Niger,Government of Niger,Government of Chad,IS,,Islamic State,171,4,Niger,4
13640,2017,Chad,Government of Chad,,IS,,Islamic State,57,3,Chad,4
13640,2015,Chad,Government of Chad,,IS,,Islamic State,272,3,Chad,4
13641,2016,Nigeria,Government of Nigeria,"Government of Cameroon, Government of Chad, Government of Niger",IS,,Islamic State,2268,4,Nigeria,4
13641,2017,Nigeria,Government of Nigeria,Government of Chad,IS,,Islamic State,817,4,Nigeria,4
13641,2015,Nigeria,Government of Nigeria,"Government of Cameroon, Government of Chad, Government of Niger",IS,,Islamic State,1919,4,Nigeria,4
13645,2015,Yemen (North Yemen),Government of Yemen (North Yemen),,IS,,Islamic State,246,3,Yemen (North Yemen),2
13646,2016,Kenya,Government of Kenya,,Al-Shabaab,,Northeastern Province and Coast,49,3,"Kenya, Somalia",4
13646,2017,Kenya,Government of Kenya,,Al-Shabaab,,Northeastern Province and Coast,85,3,Kenya,4
13646,2015,Kenya,Government of Kenya,,Al-Shabaab,,Northeastern Province and Coast,42,3,"Kenya, Somalia",4
13648,2016,Egypt,Government of Egypt,,IS,,Islamic State,268,3,Egypt,2
13648,2017,Egypt,Government of Egypt,,IS,,Islamic State,394,3,Egypt,2
13648,2015,Egypt,Government of Egypt,,IS,,Islamic State,750,3,Egypt,2
13653,2016,India,Government of India,,UNLFW,,Western South East Asia,47,3,India,3
13653,2017,India,Government of India,,UNLFW,,Western South East Asia,39,3,India,3
13653,2015,India,Government of India,,UNLFW,,Western South East Asia,161,3,India,3
13674,2016,Bangladesh,Government of Bangladesh,,IS,,Islamic State,41,3,Bangladesh,3
13674,2017,Bangladesh,Government of Bangladesh,,IS,,Islamic State,47,3,Bangladesh,3
13675,2017,Lebanon,Government of Lebanon,,IS,,Islamic State,70,3,Lebanon,2
13675,2014,Lebanon,Government of Lebanon,,IS,,Islamic State,126,3,Lebanon,2
13675,2015,Lebanon,Government of Lebanon,,IS,,Islamic State,76,3,Lebanon,2
13692,2001,"Afghanistan, United Kingdom, United States of America",Government of Afghanistan,,"Government of United Kingdom, Government of United States of America",,,1397,2,Afghanistan,"1, 3, 5"
13694,2016,Libya,Government of Libya,Government of United States of America,IS,,Islamic State,1678,4,Libya,4
13694,2017,Libya,Government of Libya,Government of United States of America,IS,,Islamic State,96,4,Libya,4
13694,2015,Libya,Government of Libya,,IS,,Islamic State,118,3,Libya,4
13721,2015,Algeria,Government of Algeria,,IS,,Islamic State,26,3,Algeria,4
13809,2016,Syria,Government of Syria,,SDF,,,158,3,Syria,2
13886,2016,Jordan,Government of Jordan,,IS,,Islamic State,34,3,"Jordan, Syria",2
13902,2016,Turkey,Government of Turkey,,IS,,Islamic State,1214,3,"Iraq, Syria, Turkey",2
13902,2017,Turkey,Government of Turkey,,IS,,Islamic State,594,3,"Syria, Turkey",2
13902,2015,Turkey,Government of Turkey,,IS,,Islamic State,26,3,"Syria, Turkey",2
13936,2016,Pakistan,Government of Pakistan,,IS,,Islamic State,68,3,Pakistan,3
13936,2017,Pakistan,Government of Pakistan,,IS,,Islamic State,80,3,Pakistan,3
