country,city,mean_pm10_ug_per_m3,year,mean_pm2.5_ug_per_m3,year2,city_country
Republic of Korea,Gyeongnam,48,2014,25,2014,"Gyeongnam, Republic of Korea"
Republic of Korea,Jeju,47,2014,24,2014,"Jeju, Republic of Korea"
Republic of Korea,Seoul,46,2014,24,2014,"Seoul, Republic of Korea"
Republic of Korea,Ulsan,46,2014,24,2014,"Ulsan, Republic of Korea"
Republic of Korea,Daegu,45,2014,23,2014,"Daegu, Republic of Korea"
Republic of Korea,Chungnam,42,2014,22,2014,"Chungnam, Republic of Korea"
Republic of Korea,Daejeon,41,2014,21,2014,"Daejeon, Republic of Korea"
Republic of Korea,Gwangju,41,2014,21,2014,"Gwangju, Republic of Korea"
Republic of Korea,Jeonnam,38,2014,20,2014,"Jeonnam, Republic of Korea"
Romania,IASI,44,2013,19,2013,"IASI, Romania"
Romania,ROVINARI,38,2013,28,2013,"ROVINARI, Romania"
Romania,CONSTANTA,36,2013,27,2013,"CONSTANTA, Romania"
Romania,TOMESTI,31,2013,23,2013,"TOMESTI, Romania"
Romania,BUCHAREST,30,2013,22,2013,"BUCHAREST, Romania"
Romania,PLOIESTI,30,2013,17,2013,"PLOIESTI, Romania"
Romania,GIURGIU,30,2013,22,2013,"GIURGIU, Romania"
Romania,BOTOSANI,29,2013,20,2013,"BOTOSANI, Romania"
Romania,DROBETA TURNU SEVERIN,28,2013,20,2013,"DROBETA TURNU SEVERIN, Romania"
Romania,TIMISOARA,27,2013,12,2013,"TIMISOARA, Romania"
Romania,SUCEAVA,27,2013,20,2013,"SUCEAVA, Romania"
Romania,CLUJ,27,2013,20,2013,"CLUJ, Romania"
Romania,ZONA FIRIZA,27,2013,20,2013,"ZONA FIRIZA, Romania"
Romania,ALBA IULIA,26,2013,19,2013,"ALBA IULIA, Romania"
Romania,BLEJOI,26,2013,19,2013,"BLEJOI, Romania"
Romania,MIERCUREA CIUC,26,2013,16,2013,"MIERCUREA CIUC, Romania"
Romania,UNGHENI,26,2013,19,2013,"UNGHENI, Romania"
Romania,TURCENI,26,2013,19,2013,"TURCENI, Romania"
Romania,MEDIAS,26,2013,19,2013,"MEDIAS, Romania"
Romania,CRAIOVA,25,2013,18,2013,"CRAIOVA, Romania"
Romania,SIRET,25,2013,18,2013,"SIRET, Romania"
Romania,BUZAU,25,2013,18,2013,"BUZAU, Romania"
Romania,HUSI,24,2013,18,2013,"HUSI, Romania"
Romania,SLATINA,24,2013,18,2013,"SLATINA, Romania"
Romania,BRASOV,24,2013,15,2013,"BRASOV, Romania"
Romania,ALEXANDRIA,22,2013,16,2013,"ALEXANDRIA, Romania"
Romania,PIATRA NEAMT,22,2013,16,2013,"PIATRA NEAMT, Romania"
Romania,NADLAC,21,2013,16,2013,"NADLAC, Romania"
Romania,SATU MARE,21,2013,16,2013,"SATU MARE, Romania"
Romania,BAIA MARE,21,2013,18,2013,"BAIA MARE, Romania"
Romania,ARAD,21,2013,17,2013,"ARAD, Romania"
Romania,ORADEA,21,2013,15,2013,"ORADEA, Romania"
Romania,COMUNA SINANDREI,19,2013,14,2013,"COMUNA SINANDREI, Romania"
Romania,MOLDOVA NOUA,19,2013,14,2013,"MOLDOVA NOUA, Romania"
Romania,BACAU,18,2013,13,2013,"BACAU, Romania"
Romania,GALATI,18,2013,7,2013,"GALATI, Romania"
Romania,ISACCEA,18,2013,13,2013,"ISACCEA, Romania"
Romania,PITESTI,17,2013,14,2013,"PITESTI, Romania"
Romania,DEVA,17,2013,13,2013,"DEVA, Romania"
Romania,SANPETRU,17,2013,13,2013,"SANPETRU, Romania"
Romania,VULCAN,12,2013,9,2013,"VULCAN, Romania"
Romania,CAMPULUNG,12,2013,8,2013,"CAMPULUNG, Romania"
Russian Federation,Moscow,32,2009,19,2009,"Moscow, Russian Federation"
Saudi Arabia,Riyadh,368,2014,155,2014,"Riyadh, Saudi Arabia"
Saudi Arabia,Al Jubail,359,2014,151,2014,"Al Jubail, Saudi Arabia"
Saudi Arabia,Dammam,286,2014,120,2014,"Dammam, Saudi Arabia"
Saudi Arabia,Yenbu,230,2014,97,2014,"Yenbu, Saudi Arabia"
Saudi Arabia,Makkah,176,2014,74,2014,"Makkah, Saudi Arabia"
Saudi Arabia,Jeddah,161,2014,68,2014,"Jeddah, Saudi Arabia"
Saudi Arabia,Medina,153,2014,64,2014,"Medina, Saudi Arabia"
Senegal,Dakar,141,2013,34,2013,"Dakar, Senegal"
Serbia,BELGRADE,37,2013,22,2013,"BELGRADE, Serbia"
Serbia,NOVI SAD,32,2013,19,2013,"NOVI SAD, Serbia"
Serbia,NIS,31,2013,19,2013,"NIS, Serbia"
Singapore,Singapore,30,2014,18,2014,"Singapore, Singapore"
Slovakia,VELKA IDA,39,2013,25,2013,"VELKA IDA, Slovakia"
Slovakia,ZILINA,36,2013,24,2013,"ZILINA, Slovakia"
Slovakia,BANSKA BYSTRICA,35,2013,17,2013,"BANSKA BYSTRICA, Slovakia"
Slovakia,BYSTRICANY,34,2013,22,2013,"BYSTRICANY, Slovakia"
Slovakia,RUZOMBEROK,34,2013,23,2013,"RUZOMBEROK, Slovakia"
Slovakia,PRESOV,34,2013,22,2013,"PRESOV, Slovakia"
Slovakia,PRIEVIDZA,31,2013,21,2013,"PRIEVIDZA, Slovakia"
Slovakia,TRNAVA,30,2013,20,2013,"TRNAVA, Slovakia"
Slovakia,SENICA,29,2013,19,2013,"SENICA, Slovakia"
Slovakia,KOSICE,28,2013,19,2013,"KOSICE, Slovakia"
Slovakia,MARTIN,28,2013,17,2013,"MARTIN, Slovakia"
Slovakia,STRAZSKE,27,2013,19,2013,"STRAZSKE, Slovakia"
Slovakia,BRATISLAVA,27,2013,18,2013,"BRATISLAVA, Slovakia"
Slovakia,NITRA,26,2013,17,2013,"NITRA, Slovakia"
Slovakia,ZVOLEN,26,2013,19,2013,"ZVOLEN, Slovakia"
Slovakia,HNUSTA,26,2013,17,2013,"HNUSTA, Slovakia"
Slovakia,VRANOV NAD TOPLOV,25,2013,17,2013,"VRANOV NAD TOPLOV, Slovakia"
Slovakia,MALACKY,25,2013,17,2013,"MALACKY, Slovakia"
Slovakia,HUMENNE,25,2013,18,2013,"HUMENNE, Slovakia"
Slovakia,HANDLOVA,24,2013,16,2013,"HANDLOVA, Slovakia"
Slovakia,ZIAR NAD HRONOM,21,2013,14,2013,"ZIAR NAD HRONOM, Slovakia"
Slovenia,TRBOVLJE1,30,2013,23,2013,"TRBOVLJE1, Slovenia"
Slovenia,MARIBOR,30,2013,20,2013,"MARIBOR, Slovenia"
Slovenia,CELJE,29,2013,22,2013,"CELJE, Slovenia"
Slovenia,ZAGORJE OB SAVI,29,2013,22,2013,"ZAGORJE OB SAVI, Slovenia"
Slovenia,MURSKA SOBOTA,28,2013,21,2013,"MURSKA SOBOTA, Slovenia"
Slovenia,NOVO MESTO,27,2013,20,2013,"NOVO MESTO, Slovenia"
Slovenia,ZERJAV,26,2013,19,2013,"ZERJAV, Slovenia"
Slovenia,LJUBLJANA,24,2013,20,2013,"LJUBLJANA, Slovenia"
Slovenia,KRANJ,24,2013,18,2013,"KRANJ, Slovenia"
Slovenia,HRASTNIK,23,2013,17,2013,"HRASTNIK, Slovenia"
Slovenia,NOVA GORICA,21,2013,16,2013,"NOVA GORICA, Slovenia"
Slovenia,VELENJE,20,2013,15,2013,"VELENJE, Slovenia"
Slovenia,KOPER,19,2013,15,2013,"KOPER, Slovenia"
South Africa,Hartebeespoort,118,2014,60,2014,"Hartebeespoort, South Africa"
South Africa,Johannesburg,85,2010,40,2011,"Johannesburg, South Africa"
South Africa,Tshwane [Pretoria],63,2014,51,2014,"Tshwane [Pretoria], South Africa"
South Africa,Mpumalanga,61,2013,30,2013,"Mpumalanga, South Africa"
South Africa,Vereeniging,57,2014,34,2014,"Vereeniging, South Africa"
South Africa,Zamdela,56,2014,29,2014,"Zamdela, South Africa"
South Africa,Sekunda,53,2014,25,2014,"Sekunda, South Africa"
South Africa,Sebokeng,42,2014,31,2014,"Sebokeng, South Africa"
South Africa,Diepkloof,39,2014,21,2014,"Diepkloof, South Africa"
South Africa,Waterberg,37,2014,17,2014,"Waterberg, South Africa"
South Africa,Ermelo,33,2014,16,2014,"Ermelo, South Africa"
South Africa,Witbank,30,2014,16,2014,"Witbank, South Africa"
South Africa,Middleburg,23,2014,12,2014,"Middleburg, South Africa"
Spain,PUERTO REAL,32,2013,18,2013,"PUERTO REAL, Spain"
Spain,AVILES,32,2013,18,2013,"AVILES, Spain"
Spain,La Linea de la Concepción,30,2013,17,2013,"La Linea de la Concepción, Spain"
Spain,ARONA,29,2013,11,2013,"ARONA, Spain"
Spain,SEVILLA,28,2013,16,2013,"SEVILLA, Spain"
Spain,EJIDO (EL),28,2013,15,2013,"EJIDO (EL), Spain"
Spain,ALCORA (L'),28,2013,8,2013,"ALCORA (L'), Spain"
Spain,CANGAS DEL NARCEA,27,2013,15,2013,"CANGAS DEL NARCEA, Spain"
Spain,JEREZ DE LA FRONTERA,27,2013,15,2013,"JEREZ DE LA FRONTERA, Spain"
Spain,CUEVAS DEL ALMANZORA,27,2013,15,2013,"CUEVAS DEL ALMANZORA, Spain"
Spain,MIERES,27,2013,15,2013,"MIERES, Spain"
Spain,SAN BARTOLOME DE TIRAJANA,27,2013,9,2013,"SAN BARTOLOME DE TIRAJANA, Spain"
Spain,MAIRENA DEL ALJARAFE,26,2013,14,2013,"MAIRENA DEL ALJARAFE, Spain"
Spain,GIJÓN,26,2013,11,2013,"GIJÓN, Spain"
Spain,ARMILLA,26,2013,14,2013,"ARMILLA, Spain"
Spain,SIERO,26,2013,14,2013,"SIERO, Spain"
Spain,ALGAR,26,2013,14,2013,"ALGAR, Spain"
Spain,MURCIA,25,2013,14,2013,"MURCIA, Spain"
Spain,PUERTO DEL ROSARIO,25,2013,7,2013,"PUERTO DEL ROSARIO, Spain"
Spain,ALBACETE,25,2013,14,2013,"ALBACETE, Spain"
Spain,MOTRIL,25,2013,14,2013,"MOTRIL, Spain"
Spain,LANGREO,25,2013,14,2013,"LANGREO, Spain"
Spain,BARRIOS (LOS),25,2013,14,2013,"BARRIOS (LOS), Spain"
Spain,TELDE,25,2013,8,2013,"TELDE, Spain"
Spain,ILLESCAS,24,2013,13,2013,"ILLESCAS, Spain"
Spain,OVIEDO,24,2013,13,2013,"OVIEDO, Spain"
Spain,BARCELONA,24,2013,15,2013,"BARCELONA, Spain"
Spain,ARRECIFE,24,2013,4,2013,"ARRECIFE, Spain"
Spain,HUELVA,24,2013,13,2013,"HUELVA, Spain"
Spain,GRANADILLA DE ABONA,24,2013,8,2013,"GRANADILLA DE ABONA, Spain"
Spain,SAN MARTÍN DEL REY AURELIO,24,2013,13,2013,"SAN MARTÍN DEL REY AURELIO, Spain"
Spain,COLLADO VILLALBA,23,2013,12,2013,"COLLADO VILLALBA, Spain"
Spain,MIRANDA DE EBRO,23,2013,13,2013,"MIRANDA DE EBRO, Spain"
Spain,VILLA DEL PRADO,23,2013,12,2013,"VILLA DEL PRADO, Spain"
Spain,ALGECIRAS,23,2013,13,2013,"ALGECIRAS, Spain"
Spain,PUERTOLLANO,23,2013,14,2013,"PUERTOLLANO, Spain"
Spain,SANGüESA/ZANGOZA,23,2013,13,2013,"SANGüESA/ZANGOZA, Spain"
Spain,PALOS DE LA FRONTERA,23,2013,13,2013,"PALOS DE LA FRONTERA, Spain"
Spain,DURANGO,23,2013,13,2013,"DURANGO, Spain"
Spain,CARTAGENA,23,2013,12,2013,"CARTAGENA, Spain"
Spain,Punta Umbría,23,2013,12,2013,"Punta Umbría, Spain"
Spain,ARUCAS,23,2013,11,2013,"ARUCAS, Spain"
Spain,AGüIMES,23,2013,7,2013,"AGüIMES, Spain"
Spain,MEDINA DEL CAMPO,22,2013,12,2013,"MEDINA DEL CAMPO, Spain"
Spain,ALFARO,22,2013,8,2013,"ALFARO, Spain"
Spain,PALMAS DE GRAN CANARIA (LAS),22,2013,7,2013,"PALMAS DE GRAN CANARIA (LAS), Spain"
Spain,LUGO,22,2013,12,2013,"LUGO, Spain"
Spain,SANTIAGO DE COMPOSTELA,22,2013,12,2013,"SANTIAGO DE COMPOSTELA, Spain"
Spain,ARAFO,22,2013,7,2013,"ARAFO, Spain"
Spain,VALDEMORO,22,2013,10,2013,"VALDEMORO, Spain"
Spain,ARGANDA DEL REY,22,2013,12,2013,"ARGANDA DEL REY, Spain"
Spain,LORCA,22,2013,12,2013,"LORCA, Spain"
Spain,GETAFE,22,2013,12,2013,"GETAFE, Spain"
Spain,MATARÓ,21,2013,12,2013,"MATARÓ, Spain"
Spain,GUARDO,21,2013,12,2013,"GUARDO, Spain"
Spain,CORUÑA (A),21,2013,12,2013,"CORUÑA (A), Spain"
Spain,TORRELAVEGA,21,2013,12,2013,"TORRELAVEGA, Spain"
Spain,CASTRO-URDIALES,21,2013,12,2013,"CASTRO-URDIALES, Spain"
Spain,VIGO,21,2013,11,2013,"VIGO, Spain"
Spain,ALCANTARILLA,21,2013,11,2013,"ALCANTARILLA, Spain"
Spain,LOGROÑO,21,2013,11,2013,"LOGROÑO, Spain"
Spain,ABANTO Y CIERVANA/ABANTO ZIERB,21,2013,11,2013,"ABANTO Y CIERVANA/ABANTO ZIERB, Spain"
Spain,SANTA CRUZ DE LA PALMA,21,2013,5,2013,"SANTA CRUZ DE LA PALMA, Spain"
Spain,EIVISSA,21,2013,11,2013,"EIVISSA, Spain"
Spain,PALENCIA,21,2013,11,2013,"PALENCIA, Spain"
Spain,Santa Lucía de Tirajana,21,2013,7,2013,"Santa Lucía de Tirajana, Spain"
Spain,SANTANDER,21,2013,11,2013,"SANTANDER, Spain"
Spain,CIUDAD REAL,21,2013,11,2013,"CIUDAD REAL, Spain"
Spain,LEGANES,20,2013,11,2013,"LEGANES, Spain"
Spain,CAMARGO,20,2013,11,2013,"CAMARGO, Spain"
Spain,CONGOSTO,20,2013,11,2013,"CONGOSTO, Spain"
Spain,PRADO DEL REY,20,2013,11,2013,"PRADO DEL REY, Spain"
Spain,ALCANAR,20,2013,11,2013,"ALCANAR, Spain"
Spain,ALCALÃ__ DE HENARES,20,2013,11,2013,"ALCALÃ__ DE HENARES, Spain"
Spain,CORRALES DE BUELNA (LOS),20,2013,11,2013,"CORRALES DE BUELNA (LOS), Spain"
Spain,ALCORCÓN,20,2013,9,2013,"ALCORCÓN, Spain"
Spain,ELCHE/ELX,20,2013,11,2013,"ELCHE/ELX, Spain"
Spain,ROBLA (LA),20,2013,11,2013,"ROBLA (LA), Spain"
Spain,ARANJUEZ,20,2013,11,2013,"ARANJUEZ, Spain"
Spain,VILLAREJO DE SALVANES,20,2013,10,2013,"VILLAREJO DE SALVANES, Spain"
Spain,SAN ROQUE,19,2013,11,2013,"SAN ROQUE, Spain"
Spain,BADALONA,19,2013,11,2013,"BADALONA, Spain"
Spain,SONDIKA,19,2013,11,2013,"SONDIKA, Spain"
Spain,FABERO,19,2013,10,2013,"FABERO, Spain"
Spain,MAJADAHONDA,19,2013,10,2013,"MAJADAHONDA, Spain"
Spain,ASTILLERO (EL),19,2013,10,2013,"ASTILLERO (EL), Spain"
Spain,SANT JUST DESVERN,19,2013,10,2013,"SANT JUST DESVERN, Spain"
Spain,BILBAO,19,2013,10,2013,"BILBAO, Spain"
Spain,COSLADA,19,2013,10,2013,"COSLADA, Spain"
Spain,SANTA CRUZ DE TENERIFE,19,2013,7,2013,"SANTA CRUZ DE TENERIFE, Spain"
Spain,TORREJÓN DE ARDOZ,19,2013,9,2013,"TORREJÓN DE ARDOZ, Spain"
Spain,TEGUISE,19,2013,6,2013,"TEGUISE, Spain"
Spain,LLODIO,19,2013,10,2013,"LLODIO, Spain"
Spain,BURJASSOT,19,2013,10,2013,"BURJASSOT, Spain"
Spain,PALMA DE MALLORCA,18,2013,10,2013,"PALMA DE MALLORCA, Spain"
Spain,SANT FELIU DE LLOBREGAT,18,2013,9,2013,"SANT FELIU DE LLOBREGAT, Spain"
Spain,Ávila,18,2013,10,2013,"Ávila, Spain"
Spain,FERROL,18,2013,10,2013,"FERROL, Spain"
Spain,MADRID,18,2013,9,2013,"MADRID, Spain"
Spain,MÓSTOLES,18,2013,10,2013,"MÓSTOLES, Spain"
Spain,MAHÓN,18,2013,5,2013,"MAHÓN, Spain"
Spain,AZPEITIA,18,2013,10,2013,"AZPEITIA, Spain"
Spain,FUENLABRADA,18,2013,10,2013,"FUENLABRADA, Spain"
Spain,CANDELARIA,18,2013,5,2013,"CANDELARIA, Spain"
Spain,COLMENAR VIEJO,18,2013,10,2013,"COLMENAR VIEJO, Spain"
Spain,BEASAIN,18,2013,10,2013,"BEASAIN, Spain"
Spain,SARIÑENA,18,2013,10,2013,"SARIÑENA, Spain"
Spain,RIVAS-VACIAMADRID,18,2013,10,2013,"RIVAS-VACIAMADRID, Spain"
Spain,REALEJOS (LOS),18,2013,4,2013,"REALEJOS (LOS), Spain"
Spain,PONTEVEDRA,18,2013,10,2013,"PONTEVEDRA, Spain"
Spain,SANTA MARGARIDA I ELS MONJOS,17,2013,10,2013,"SANTA MARGARIDA I ELS MONJOS, Spain"
Spain,PRADEJÓN,17,2013,7,2013,"PRADEJÓN, Spain"
Spain,VALVERDE,17,2013,9,2013,"VALVERDE, Spain"
Spain,POBLA (SA),17,2013,9,2013,"POBLA (SA), Spain"
Spain,GUADALAJARA,17,2013,9,2013,"GUADALAJARA, Spain"
Spain,VALENCIA,17,2013,10,2013,"VALENCIA, Spain"
Spain,TOLEDO,17,2013,9,2013,"TOLEDO, Spain"
Spain,QUART DE POBLET,17,2013,7,2013,"QUART DE POBLET, Spain"
Spain,ALAGÓN,17,2013,9,2013,"ALAGÓN, Spain"
Spain,ALZIRA,17,2013,9,2013,"ALZIRA, Spain"
Spain,PONFERRADA,17,2013,9,2013,"PONFERRADA, Spain"
Spain,LEÓN,16,2013,6,2013,"LEÓN, Spain"
Spain,CADAQUES,16,2013,7,2013,"CADAQUES, Spain"
Spain,ZARAGOZA,16,2013,10,2013,"ZARAGOZA, Spain"
Spain,ALCOBENDAS,16,2013,9,2013,"ALCOBENDAS, Spain"
Spain,GANDIA,16,2013,10,2013,"GANDIA, Spain"
Spain,TOLOSA,16,2013,9,2013,"TOLOSA, Spain"
Spain,ARANDA DE DUERO,16,2013,9,2013,"ARANDA DE DUERO, Spain"
Spain,SAN ANDRES Y SAUCES,16,2013,9,2013,"SAN ANDRES Y SAUCES, Spain"
Spain,CAMBRE,16,2013,9,2013,"CAMBRE, Spain"
Spain,BREÑA BAJA,16,2013,6,2013,"BREÑA BAJA, Spain"
Spain,PATERNA,16,2013,9,2013,"PATERNA, Spain"
Spain,CEE,16,2013,9,2013,"CEE, Spain"
Spain,ALGETE,16,2013,8,2013,"ALGETE, Spain"
Spain,BREÑA ALTA,16,2013,7,2013,"BREÑA ALTA, Spain"
Spain,ALICANTE/ALACANT,15,2013,9,2013,"ALICANTE/ALACANT, Spain"
Spain,SALAMANCA,15,2013,7,2013,"SALAMANCA, Spain"
Spain,MERIDA,15,2013,8,2013,"MERIDA, Spain"
Spain,ARTEIXO,15,2013,8,2013,"ARTEIXO, Spain"
Spain,VILLAR DEL ARZOBISPO,15,2013,8,2013,"VILLAR DEL ARZOBISPO, Spain"
Spain,ALCAÑIZ,15,2013,8,2013,"ALCAÑIZ, Spain"
Spain,TALAVERA DE LA REINA,15,2013,8,2013,"TALAVERA DE LA REINA, Spain"
Spain,ZAMORA,15,2013,8,2013,"ZAMORA, Spain"
Spain,LLANES,15,2013,6,2013,"LLANES, Spain"
Spain,CASTELLÓN DE LA PLANA/CASTELLÓ,15,2013,12,2013,"CASTELLÓN DE LA PLANA/CASTELLÓ, Spain"
Spain,SEGOVIA,15,2013,8,2013,"SEGOVIA, Spain"
Spain,HERNANI,15,2013,8,2013,"HERNANI, Spain"
Spain,ONDA,15,2013,8,2013,"ONDA, Spain"
Spain,GUADALIX DE LA SIERRA,14,2013,8,2013,"GUADALIX DE LA SIERRA, Spain"
Spain,ALMONTE,14,2013,8,2013,"ALMONTE, Spain"
Spain,San Martín de Valdeiglesias,14,2013,8,2013,"San Martín de Valdeiglesias, Spain"
Spain,CESURAS,14,2013,8,2013,"CESURAS, Spain"
Spain,ARRASATE O MONDRAGÓN,14,2013,8,2013,"ARRASATE O MONDRAGÓN, Spain"
Spain,BURGOS,14,2013,7,2013,"BURGOS, Spain"
Spain,CARAVACA DE LA CRUZ,14,2013,8,2013,"CARAVACA DE LA CRUZ, Spain"
Spain,CARRACEDELO,14,2013,8,2013,"CARRACEDELO, Spain"
Spain,BUNYOLA,14,2013,6,2013,"BUNYOLA, Spain"
Spain,CERCEDA,14,2013,7,2013,"CERCEDA, Spain"
Spain,ORDES,14,2013,7,2013,"ORDES, Spain"
Spain,OUROL,14,2013,13,2013,"OUROL, Spain"
Spain,VALLADOLID,14,2013,9,2013,"VALLADOLID, Spain"
Spain,Dumbría,13,2013,7,2013,"Dumbría, Spain"
Spain,SORIA,13,2013,7,2013,"SORIA, Spain"
Spain,Viznar,13,2013,9,2013,"Viznar, Spain"
Spain,AIA,13,2013,7,2013,"AIA, Spain"
Spain,ORUSCO DE TAJUÑA,13,2013,7,2013,"ORUSCO DE TAJUÑA, Spain"
Spain,BADAJOZ,13,2013,7,2013,"BADAJOZ, Spain"
Spain,Valdegovía,13,2013,7,2013,"Valdegovía, Spain"
Spain,OURENSE,13,2013,7,2013,"OURENSE, Spain"
Spain,POLLENÇA,13,2013,7,2013,"POLLENÇA, Spain"
Spain,XOVE,12,2013,7,2013,"XOVE, Spain"
Spain,SAN JORGE,12,2013,7,2013,"SAN JORGE, Spain"
Spain,POIO,12,2013,7,2013,"POIO, Spain"
Spain,ZAFRA,12,2013,7,2013,"ZAFRA, Spain"
Spain,Arrúbal,12,2013,8,2013,"Arrúbal, Spain"
Spain,SAGUNTO/SAGUNT,12,2013,7,2013,"SAGUNTO/SAGUNT, Spain"
Spain,OBEJO,12,2013,7,2013,"OBEJO, Spain"
Spain,BUJARALOZ,12,2013,7,2013,"BUJARALOZ, Spain"
Spain,BARCARROTA,12,2013,6,2013,"BARCARROTA, Spain"
Spain,ALCOY/ALCOI,12,2013,6,2013,"ALCOY/ALCOI, Spain"
Spain,DONOSTIA-SAN SEBASTIÃ__N,12,2013,6,2013,"DONOSTIA-SAN SEBASTIÃ__N, Spain"
Spain,CAUDETE DE LAS FUENTES,12,2013,8,2013,"CAUDETE DE LAS FUENTES, Spain"
Spain,LARACHA,11,2013,6,2013,"LARACHA, Spain"
Spain,ELCIEGO,11,2013,6,2013,"ELCIEGO, Spain"
Spain,TERUEL,11,2013,6,2013,"TERUEL, Spain"
Spain,REINOSA,11,2013,6,2013,"REINOSA, Spain"
Spain,ELDA,11,2013,8,2013,"ELDA, Spain"
Spain,CERVO,11,2013,6,2013,"CERVO, Spain"
Spain,ZORITA DEL MAESTRAZGO,11,2013,6,2013,"ZORITA DEL MAESTRAZGO, Spain"
Spain,HUESCA,11,2013,6,2013,"HUESCA, Spain"
Spain,PINOSO,11,2013,6,2013,"PINOSO, Spain"
Spain,VENTA DE BAÑOS,11,2013,6,2013,"VENTA DE BAÑOS, Spain"
Spain,TORMS (ELS),11,2013,6,2013,"TORMS (ELS), Spain"
Spain,ATAZAR (EL),11,2013,7,2013,"ATAZAR (EL), Spain"
Spain,CÃ__CERES,11,2013,7,2013,"CÃ__CERES, Spain"
Spain,Vandellòs i l'Hospitalet de l'Infant,10,2013,6,2013,"Vandellòs i l'Hospitalet de l'Infant, Spain"
Spain,VILALBA,10,2013,5,2013,"VILALBA, Spain"
Spain,TORIL,10,2013,5,2013,"TORIL, Spain"
Spain,BURRIANA,10,2013,7,2013,"BURRIANA, Spain"
Spain,AMETLLA DE MAR (L'),10,2013,5,2013,"AMETLLA DE MAR (L'), Spain"
Spain,CALANDA,10,2013,5,2013,"CALANDA, Spain"
Spain,GALILEA,10,2013,7,2013,"GALILEA, Spain"
Spain,BENIDORM,10,2013,7,2013,"BENIDORM, Spain"
Spain,PLASENCIA,10,2013,5,2013,"PLASENCIA, Spain"
Spain,ALMAZORA/ALMASSORA,10,2013,7,2013,"ALMAZORA/ALMASSORA, Spain"
Spain,SANT ANTONI DE PORTMANY,10,2013,5,2013,"SANT ANTONI DE PORTMANY, Spain"
Spain,ALGAR DE PALANCIA,9,2013,7,2013,"ALGAR DE PALANCIA, Spain"
Spain,Pontes de García Rodríguez (As),9,2013,7,2013,"Pontes de García Rodríguez (As), Spain"
Spain,MURAS,9,2013,5,2013,"MURAS, Spain"
Spain,SAN PABLO DE LOS MONTES,9,2013,5,2013,"SAN PABLO DE LOS MONTES, Spain"
Spain,ALBALAT DELS TARONGERS,9,2013,7,2013,"ALBALAT DELS TARONGERS, Spain"
Spain,CUADROS,9,2013,5,2013,"CUADROS, Spain"
Spain,VIVER,9,2013,6,2013,"VIVER, Spain"
Spain,SAVIÑAO (O),9,2013,6,2013,"SAVIÑAO (O), Spain"
Spain,BENICASIM/BENICÃ€SSIM,9,2013,7,2013,"BENICASIM/BENICÃ€SSIM, Spain"
Spain,ZARRA,9,2013,4,2013,"ZARRA, Spain"
Spain,TOJOS (LOS),9,2013,5,2013,"TOJOS (LOS), Spain"
Spain,PEÑAUSENDE,8,2013,4,2013,"PEÑAUSENDE, Spain"
Spain,VITORIA-GASTEIZ,7,2013,4,2013,"VITORIA-GASTEIZ, Spain"
Spain,VILLALBA DE GUARDO,7,2013,5,2013,"VILLALBA DE GUARDO, Spain"
Spain,MORELLA,7,2013,4,2013,"MORELLA, Spain"
Spain,BUÑOL,6,2013,5,2013,"BUÑOL, Spain"
Spain,NOIA,6,2013,3,2013,"NOIA, Spain"
Spain,Pueyo de Araguás (El),6,2013,3,2013,"Pueyo de Araguás (El), Spain"
Spain,Campisábalos,6,2013,4,2013,"Campisábalos, Spain"
Sri Lanka,Colombo,64,2011,35,2011,"Colombo, Sri Lanka"
Sweden,Södertälje,29,2013,8,2013,"Södertälje, Sweden"
Sweden,STOCKHOLM,26,2013,5,2013,"STOCKHOLM, Sweden"
Sweden,Arlöv,25,2013,7,2013,"Arlöv, Sweden"
Sweden,UPPSALA,24,2013,4,2013,"UPPSALA, Sweden"
Sweden,Västerås,23,2013,7,2013,"Västerås, Sweden"
Sweden,LINKOPING,22,2013,6,2013,"LINKOPING, Sweden"
Sweden,UMEE,22,2013,6,2013,"UMEE, Sweden"
Sweden,SUNDSVALL,22,2013,6,2013,"SUNDSVALL, Sweden"
Sweden,Norrköping,20,2013,6,2013,"Norrköping, Sweden"
Sweden,SOLLENTUNA,19,2013,6,2013,"SOLLENTUNA, Sweden"
Sweden,Malmö,19,2013,10,2013,"Malmö, Sweden"
Sweden,Göteborg,18,2013,6,2013,"Göteborg, Sweden"
Sweden,SKELLEFTEA,17,2013,5,2013,"SKELLEFTEA, Sweden"
Sweden,HALMSTAD,17,2013,5,2013,"HALMSTAD, Sweden"
Sweden,TRELLEBORG,17,2013,5,2013,"TRELLEBORG, Sweden"
Sweden,YSTAD,15,2013,4,2013,"YSTAD, Sweden"
Sweden,Växjö,14,2013,4,2013,"Växjö, Sweden"
Sweden,Umeå,14,2013,4,2013,"Umeå, Sweden"
Sweden,KIRUNA,7,2013,2,2013,"KIRUNA, Sweden"
Switzerland,BERN,22,2013,15,2013,"BERN, Switzerland"
Switzerland,LUZERN,22,2013,15,2013,"LUZERN, Switzerland"
Switzerland,GENEVE,20,2013,14,2013,"GENEVE, Switzerland"
Switzerland,ZüRICH,20,2013,14,2013,"ZüRICH, Switzerland"
Switzerland,LAUSANNE,20,2013,14,2013,"LAUSANNE, Switzerland"
Switzerland,BASEL,20,2013,14,2013,"BASEL, Switzerland"
